url,price,make,model,variant,reg,previous-owners,mpg,colour,interior-colour,exterior-colour,doors,fuel-type,bodystyle,mileage,engine-size,transmission
https://www.namauto.com/cars/8898745-nissan-new-micra-0.9-t-acenta/,"N$ 266,400",Nissan,New Micra,0.9T Acenta,NEW,N/A,N/A,Red,Black,Red,5,Petrol,Hatchback,1 km,0.9 l,Manual
https://www.namauto.com/cars/7170667-renault-clio-turbo-dynamique-5-dr-66-kw/,"N$ 266,616",Renault,Clio,Turbo DYNAMIQUE 5DR (66KW),NEW,N/A,15.0 KPL,Silver,Black,silver,5,Petrol,Hatchback,1 km,0.9 l,Manual
https://www.namauto.com/cars/7066946-toyota-hilux-2.0-vvt-i-srx/,"N$ 267,800",Toyota,Hilux,2.0VVT-i SRX,NEW,N/A,N/A,Silver,Black,Chromium Silver,2,Petrol,Bakkie Single Cab,10 km,2 l,Manual
https://www.namauto.com/cars/10080148-nissan-micra-900-t-acenta-plus/,"N$ 269,000",Nissan,Micra,900T ACENTA PLUS,N20731S,N/A,N/A,Grey,N/A,ECHO GREY,5,Petrol,Hatchback,"5,000 km",0.9 l,Manual
https://www.namauto.com/cars/9789769-alfa-romeo-giulietta-1.4-t-tct-distinctive-5-dr/,"N$ 269,900",Alfa Romeo,Giulietta,1.4T TCT DISTINCTIVE 5Dr,PREOWNED,1,N/A,Grey,Cream,Grey,5,Petrol,Hatchback,"21,500 km",1.4 l,Automatic
https://www.namauto.com/cars/10069879-volkswagen-jetta-1.6-tdi-comfortline-dsg/,"N$ 269,995",Volkswagen,Jetta,1.6 TDi COMFORTLINE DSG,USED,1,N/A,White,Black,White,4,Diesel,Sedan,"163,253 km",1.6 l,Automatic
https://www.namauto.com/cars/10123172-toyota-fortuner-3.0-d-4-d-4-x4/,"N$ 269,995",Toyota,Fortuner,3.0D-4D 4X4,USED,2,N/A,White,Beige,White,5,Diesel,SUV,"191,730 km",3 l,Manual
https://www.namauto.com/cars/9177290-audi-q5-2.0-t-fsi-quattro-s-tronic/,"N$ 270,000",Audi,Q5,2.0 T FSI QUATTRO S-TRONIC,USED,1,N/A,White,Black,White,5,Petrol,SUV,"115,000 km",2 l,Automatic
https://www.namauto.com/cars/10007885-toyota-rav4-2.2-d-gx/,"N$ 270,000",Toyota,RAV4,2.2D GX,USED,N/A,N/A,Red,N/A,red,5,Diesel,SUV,"33,600 km",2.2 l,Manual
https://www.namauto.com/cars/8220332-haval-h6-1.5-t-premium/,"N$ 270,950",HAVAL,H6,1.5T PREMIUM,NEW,N/A,N/A,Silver,Black,Silver,5,Petrol,SUV,10 km,1.5 l,Manual
https://www.namauto.com/cars/6989256-honda-ballade-elegance/,"N$ 274,900",Honda,Ballade,Elegance,NEW,N/A,N/A,Silver,Black,Alabaster Silver Metallic,4,Petrol,Sedan,N/A,1.5 l,Manual
https://www.namauto.com/cars/7556960-toyota-hilux-3.0-d-4-d-raider-4-x4/,"N$ 275,000",Toyota,Hilux,3.0 D-4D RAIDER 4X4,USED,1,N/A,White,Black,white,4,Diesel,Bakkie Double Cab,"193,400 km",3 l,Manual
https://www.namauto.com/cars/7901072-toyota-fortuner-3.0-d-4-d-heritage/,"N$ 275,000",Toyota,Fortuner,3.0D-4D HERITAGE,USED,1,12.0 KPL,Silver,Black,silver,5,Diesel,SUV,"210,000 km",3 l,Manual
https://www.namauto.com/cars/9324739-mitsubishi-pajero-3.2-di-dc-gls/,"N$ 275,000",Mitsubishi,Pajero,3.2 Di - Dc GLS,RH,1,N/A,White,Black,Off-White,3,Diesel,SUV,"138,000 km",3.2 l,Automatic
https://www.namauto.com/cars/7491102-kia-k-2700-workhorse/,"N$ 275,070",Kia,K,2700 WORKHORSE,NEW,N/A,N/A,White,GREY,CLEAR WHITE,2,Diesel,Bakkie Single Cab,24 km,2.7 l,Manual
https://www.namauto.com/cars/6985235-honda-jazz-elegance-5-door/,"N$ 276,000",Honda,Jazz,Elegance 5-Door,NEW,N/A,N/A,Red,Black,Rally Red,5,Petrol,Mini MPV,N/A,1.5 l,Manual
https://www.namauto.com/cars/10134885-hyundai-accent-1.6-gl-motion/,"N$ 276,000",Hyundai,Accent,1.6 GL/MOTION,NEW,N/A,N/A,White,Black,White,4,Petrol,Sedan,1 km,1.6 l,Manual
https://www.namauto.com/cars/6995243-honda-br-v-1.5-comfort-cvt/,"N$ 277,000",Honda,BR-V,1.5 COMFORT CVT,NEW,N/A,N/A,White,Black,Orchid White Pearl,5,Petrol,SUV,N/A,1.5 l,Automatic
https://www.namauto.com/cars/8955893-volkswagen-polo-1.0-tsi-comfortline-manual/,"N$ 278,900",Volkswagen,Polo,1.0 TSI COMFORTLINE MANUAL,NEW,N/A,N/A,Silver,Grey,Silver,5,Petrol,Hatchback,20 km,1 l,Manual
https://www.namauto.com/cars/10164119-nissan-x-trail-x-trail-2.5-acenta-4-x4-cvt/,"N$ 279,000",Nissan,X-Trail,X TRAIL 2.5 ACENTA 4X4 CVT,USED,1,N/A,Silver,Grey,Silver,5,Petrol,SUV,"60,000 km",2.5 l,CVT
https://www.namauto.com/cars/10249240-nissan-x-trail-x-trail-2.5-acenta-4-x4-cvt/,"N$ 279,000",Nissan,X-Trail,X TRAIL 2.5 ACENTA 4X4 CVT,USED,1,N/A,Silver,Grey,Silver,5,Petrol,SUV,"45,000 km",2.5 l,CVT
https://www.namauto.com/cars/7006197-toyota-avanza-1.5-sx/,"N$ 279,600",Toyota,AVANZA,1.5 SX,NEW,N/A,15.0 KPL,White,Black,Tusk White,5,Petrol,MPV,20 km,1.5 l,Automatic
https://www.namauto.com/cars/10150776-ford-ranger-2.2-tdci-xls-4-x4-pu-d-c/,"N$ 279,900",Ford,Ranger,2.2TDCI XLS 4X4 PU/D/C,N182367W,N/A,N/A,White,N/A,WHITE,4,Diesel,Bakkie Double Cab,"91,050 km",2.2 l,Manual
https://www.namauto.com/cars/10239659-volkswagen-polo-gti-1.8-tsi-dsg/,"N$ 279,900",Volkswagen,Polo,GTi 1.8TSI DSG,4,1,N/A,White,Black,White,5,Petrol,Hatchback,"83,000 km",1.8 l,Automatic
https://www.namauto.com/cars/10321905-audi-a4-1.8-t-se-multitronic/,"N$ 279,900",Audi,A4,1.8T SE MULTITRONIC,12,1,N/A,Silver,Black,Silver,4,Petrol,Sedan,"52,500 km",1.8 l,Automatic
https://www.namauto.com/cars/9055931-jeep-grand-cherokee-5.7-v8-o-land/,"N$ 279,995",Jeep,Grand Cherokee,5.7 V8 O/LAND,USED,2,N/A,Silver,Black,Silver,5,Petrol,SUV,"116,294 km",5.7 l,Automatic
https://www.namauto.com/cars/10120294-isuzu-kb-300-d-teq-lx-4-x4/,"N$ 279,995",Isuzu,KB,300 D-TEQ LX 4X4,USED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"84,866 km",3 l,Manual
https://www.namauto.com/cars/10168443-hyundai-i20-1.4-fluid/,"N$ 279,995",Hyundai,i20,1.4 FLUID,USED,N/A,N/A,Blue,Black,Blue,5,Petrol,Hatchback,"5,000 km",1.4 l,Manual
https://www.namauto.com/cars/7370347-gwm-steed-5-2.0-vgt-sx-4-x4-p-u-d-c/,"N$ 280,000",GWM,Steed 5,2.0 VGT SX 4X4 P/U D/C,NEW,N/A,N/A,White,Black,Titanium White,4,Diesel,Bakkie Double Cab,10 km,2 l,Manual
https://www.namauto.com/cars/9327729-gwm-steed-5-2.0-wgt-4-x4-p-u-s-c/,"N$ 280,000",GWM,Steed 5,2.0 WGT 4X4 P/U S/C,DEMO,1,N/A,White,Black,WHITE,2,Diesel,Bakkie Single Cab,"14,000 km",2 l,Manual
https://www.namauto.com/cars/9922181-toyota-hilux-2.5-d-4-d-srx-4-x4/,"N$ 280,000",Toyota,Hilux,2.5 D-4D SRX 4X4,USED,1,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,"227,200 km",2.5 l,Manual
https://www.namauto.com/cars/8898747-nissan-new-micra-0.9-t-acenta-plus/,"N$ 281,400",Nissan,New Micra,0.9T Acenta Plus,NEW,N/A,N/A,Orange,Black,Orange,5,Petrol,Hatchback,1 km,0.9 l,Manual
https://www.namauto.com/cars/6995283-honda-br-v-1.5-elegance/,"N$ 282,000",Honda,BR-V,1.5 ELEGANCE,NEW,N/A,N/A,White,Black,Orchid White Pearl,5,Petrol,SUV,N/A,1.5 l,Manual
https://www.namauto.com/cars/10134989-hyundai-h100-2.6-d/,"N$ 282,000",Hyundai,H100,2.6D,NEW,N/A,N/A,White,N/A,white,2,Diesel,Chassis Cab,1 km,2.6 l,Manual
https://www.namauto.com/cars/7002876-toyota-corolla-1.3-esteem/,"N$ 283,100",Toyota,Corolla,1.3 ESTEEM,NEW,N/A,6.0 KPL,Bronze,Black,Avant-Garde Bronze,4,Petrol,Sedan,20 km,1.3 l,Manual
https://www.namauto.com/cars/10114428-renault-megane-iv-1.6-expression/,"N$ 284,592",Renault,Megane,IV 1.6 EXPRESSION,NEW,N/A,N/A,Silver,Black,silver,5,Petrol,Hatchback,N/A,1.6 l,Manual
https://www.namauto.com/cars/8929355-toyota-hilux-4.0-v6-raider-4-x4/,"N$ 285,000",Toyota,Hilux,4.0 V6 RAIDER 4X4,USED,1,N/A,Silver,Grey,Silver,4,Petrol,Bakkie Double Cab,"191,770 km",4 l,Automatic
https://www.namauto.com/cars/9409538-bmw-2-series-228i-modern-line/,"N$ 285,000",BMW,2 Series,228i MODERN LINE,USED,1,N/A,Blue,Black,Blue,2,Petrol,Coupe,"136,000 km",2 l,Automatic
https://www.namauto.com/cars/9770322-nissan-qashqai-1.2-t-acenta/,"N$ 285,000",Nissan,Qashqai,1.2T ACENTA,56,1,N/A,Black,black,silver,5,Petrol,SUV,"33,000 km",1.2 l,Manual
https://www.namauto.com/cars/7592007-kia-rio-hatch-1.4-ex/,"N$ 285,044",Kia,Rio,Hatch 1.4 EX,NEW,N/A,N/A,White,BLACK,WHITE,5,Petrol,Hatchback,1 km,1.4 l,Manual
https://www.namauto.com/cars/6998610-gwm-steed-5-e-2.0-vgt-xscape-p-u-d-c/,"N$ 285,950",GWM,Steed 5E,2.0 VGT XSCAPE P/U D/C,NEW,N/A,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,N/A,2.4 l,Manual
https://www.namauto.com/cars/6998751-gwm-steed-5-e-2.0-vgt-xscape-p-u-d-c/,"N$ 285,950",GWM,Steed 5E,2.0 VGT XSCAPE P/U D/C,NEW,N/A,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,10 km,2 l,Manual
https://www.namauto.com/cars/8973940-isuzu-kb300-d-teq-d-teq-lx-4-x4/,"N$ 289,000",Isuzu,KB300D-TEQ,D-TEQ LX 4X4,USED,1,N/A,Red,GREY,RED,2,Diesel,Bakkie Single Cab,"49,526 km",3 l,Manual
https://www.namauto.com/cars/10164124-toyota-rav4-2.0-gx-a-t/,"N$ 289,000",Toyota,RAV4,2.0 GX A/T,USED,1,N/A,White,Grey,White,5,Petrol,SUV,"65,000 km",2 l,CVT
https://www.namauto.com/cars/6989259-honda-ballade-elegance-cvt/,"N$ 289,900",Honda,Ballade,Elegance (CVT),NEW,N/A,N/A,Silver,Black,Alabaster Silver Metallic,4,Petrol,Sedan,N/A,1.5 l,CVT
https://www.namauto.com/cars/7561701-nissan-hardbody-np300-2.5-tdi-hi-rider-4x4/,"N$ 289,900",Nissan,HARDBODY,NP300 2.5 TDi HI-RIDER 4x4,NEW,N/A,11.0 KPL,White,Black,White,4,Diesel,Bakkie Double Cab,1 km,2.5 l,Manual
https://www.namauto.com/cars/10070551-nissan-np300-hardbody-2.5-tdi-double-cab-hi-rider/,"N$ 289,900",Nissan,NP300 Hardbody,2.5TDI DOUBLE CAB HI-RIDER,NEW,N/A,N/A,Blue,Black,Blue,4,Diesel,Bakkie Double Cab,20 km,2.5 l,Manual
https://www.namauto.com/cars/10070555-nissan-np300-hardbody-2.5-tdi-double-cab-hi-rider/,"N$ 289,900",Nissan,NP300 Hardbody,2.5TDI DOUBLE CAB HI-RIDER,NEW,N/A,N/A,Grey,Black,Grey,4,Diesel,Bakkie Double Cab,10 km,2.5 l,Manual
https://www.namauto.com/cars/10070557-nissan-np300-hardbody-2.5-tdi-double-cab-hi-rider/,"N$ 289,900",Nissan,NP300 Hardbody,2.5TDI DOUBLE CAB HI-RIDER,NEW,N/A,N/A,Silver,Grey,Silver,4,Diesel,Bakkie Double Cab,10 km,2.5 l,Manual
https://www.namauto.com/cars/10118689-toyota-hilux-2.4-gd-6-srx-4-x4-p-u-s-c/,"N$ 289,900",Toyota,Hilux,2.4 GD-6 SRX 4X4 P/U S/C,N196142W,N/A,N/A,White,N/A,Glacier White (040),2,Diesel,Bakkie Single Cab,"129,350 km",2.4 l,Manual
https://www.namauto.com/cars/9364604-toyota-rav4-2.0-gx/,"N$ 290,000",Toyota,RAV4,2.0 GX,USED,1,N/A,Grey,Black,Charcoal,5,Petrol,SUV,"71,176 km",2 l,Automatic
https://www.namauto.com/cars/9540221-volkswagen-kombi-kombi-2.0-tdi-lwb/,"N$ 290,000",Volkswagen,KOMBI,Kombi 2.0TDI LWB,USED,1,N/A,White,Black,White,5,Diesel,MPV,"143,000 km",2 l,Manual
https://www.namauto.com/cars/10114568-renault-clio-clio-88k-w-turbo-expression-auto/,"N$ 291,376",Renault,Clio,Clio 88kW turbo Expression auto,NEW,N/A,N/A,White,Black,white,5,Petrol,Hatchback,N/A,1.2 l,Automatic
https://www.namauto.com/cars/6985459-honda-jazz-elegance-5-door/,"N$ 292,000",Honda,Jazz,Elegance 5-Door,NEW,N/A,N/A,Red,Black,Rally Red,5,Petrol,Mini MPV,N/A,1.5 l,CVT
https://www.namauto.com/cars/10208215-volkswagen-polo-1.0-tsi-comfortline-dsg/,POA,Volkswagen,Polo,1.0 TSI COMFORTLINE DSG,NEW,N/A,N/A,Orange,Grey,Energetic - Orange Metallic,5,Petrol,Hatchback,20 km,1 l,Automatic
https://www.namauto.com/cars/10226120-nissan-np300-hardbody-hardbody-np300-2.5-tdi-4-x4-p-u-d-c/,POA,Nissan,NP300 Hardbody,HARDBODY NP300 2.5 TDI 4X4 P/U D/C,USED,1,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,"111,500 km",2.5 l,Manual
https://www.namauto.com/cars/10305831-toyota-hilux-3.0-d-4-d-raider-4-x4/,"N$ 295,000",Toyota,Hilux,3.0 D-4D RAIDER 4X4,USED,2,N/A,Silver,N/A,silver,4,Diesel,Bakkie Double Cab,"300,000 km",3 l,Automatic
https://www.namauto.com/cars/7006314-toyota-avanza-1.5-tx/,"N$ 296,000",Toyota,AVANZA,1.5 TX,NEW,N/A,15.0 KPL,White,Black,Tusk White,5,Petrol,MPV,20 km,1.5 l,Manual
https://www.namauto.com/cars/9329403-renault-duster-1.5-d-ci-dynamique/,"N$ 296,375",Renault,Duster,1.5 dCI DYNAMIQUE,NEW,N/A,N/A,Beige,BLACK,STONE,5,Diesel,SUV,32 km,1.5 l,Manual
https://www.namauto.com/cars/10114483-renault-duster-1.5-d-ci-dynamique-4x2/,"N$ 296,375",Renault,Duster,1.5 dCI DYNAMIQUE 4x2,NEW,N/A,N/A,Beige,Black,beige,5,Diesel,SUV,N/A,1.5 l,Manual
https://www.namauto.com/cars/6998845-gwm-steed-6-2.0-vgt-double-cab-sx/,"N$ 296,470",GWM,Steed 6,2.0 VGT Double Cab SX,NEW,N/A,N/A,Silver,Black,Sky Silver,4,Diesel,Bakkie Double Cab,N/A,2 l,Manual
https://www.namauto.com/cars/6995349-honda-br-v-1.5-elegance-cvt/,"N$ 298,000",Honda,BR-V,1.5 ELEGANCE CVT,NEW,N/A,N/A,White,Black,Orchid White Pearl,5,Petrol,SUV,N/A,1.5 l,Automatic
https://www.namauto.com/cars/7985154-hyundai-h100-2.6-d/,"N$ 299,000",Hyundai,H100,2.6D,NEW,N/A,N/A,White,GREY,CROAM WHITE,2,Diesel,Freight Carrier,10 km,2.6 l,Manual
https://www.namauto.com/cars/9323944-chevrolet-trailblazer-2.8-ltz-4-x4/,"N$ 299,900",Chevrolet,Trailblazer,2.8 LTZ 4X4,USED,1,N/A,Blue,Black,BLUE,5,Diesel,SUV,"99,200 km",2.8 l,Manual
https://www.namauto.com/cars/9602390-ford-ranger-2.2-tdci-xl/,"N$ 299,900",Ford,Ranger,2.2TDCi XL,46,1,N/A,Black,black,white,4,Diesel,Bakkie Double Cab,"80,000 km",2.2 l,Manual
https://www.namauto.com/cars/9636535-toyota-rush-1.5-a-t/,"N$ 299,900",Toyota,Rush,1.5 A/T,N74487W,N/A,N/A,White,N/A,White (W09),5,Petrol,cross-over,N/A,1.5 l,Automatic
https://www.namauto.com/cars/10169045-isuzu-kb-300-d-teq-lx-4-x4-p-u-d-c/,"N$ 299,900",Isuzu,KB,300 D-TEQ LX 4X4 P/U D/C,USED,1,N/A,Silver,N/A,silver,4,Diesel,Bakkie Double Cab,"80,000 km",3 l,Manual
https://www.namauto.com/cars/10353276-ford-ranger-2.2-tdci-xl-4-x4/,"N$ 299,900",Ford,Ranger,2.2TDCi XL 4X4,USED,1,N/A,White,N/A,white,4,Diesel,Bakkie Double Cab,"91,700 km",2.2 l,Manual
https://www.namauto.com/cars/9840030-ford-ranger-3.2-tdci-xls-4-x4-sup-cab/,"N$ 299,995",Ford,Ranger,3.2TDCi XLS 4X4 SUP/CAB,USED,1,N/A,White,Black,White,2,Diesel,Bakkie Single Cab,"60,151 km",3.2 l,Manual
https://www.namauto.com/cars/9880126-mitsubishi-pajero-sport-2.5-d/,"N$ 299,995",Mitsubishi,Pajero,SPORT 2.5D,USED,1,N/A,White,Black,White,5,Diesel,SUV,"128,000 km",2.5 l,Automatic
https://www.namauto.com/cars/9714666-toyota-hilux-3.0-d-4-d-raider-xtra-cab-4-x4/,"N$ 300,000",Toyota,Hilux,3.0D-4D RAIDER XTRA CAB 4X4,USED,1,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,"185,139 km",3 l,Manual
https://www.namauto.com/cars/10093550-toyota-land-cruiser-79-4.0-v6/,"N$ 300,000",Toyota,Land Cruiser 79,4.0 V6,HORN,1,N/A,Beige,black,SAND BEIGE,2,Petrol,Bakkie Single Cab,"137,000 km",4 l,Manual
https://www.namauto.com/cars/7065534-toyota-hilux-2.4-gd/,"N$ 300,200",Toyota,Hilux,2.4 GD,NEW,N/A,N/A,Grey,Black,Graphite Grey,2,Diesel,Bakkie Single Cab,10 km,2.4 l,Manual
https://www.namauto.com/cars/7667528-toyota-hilux-2.4-gd/,"N$ 300,200",Toyota,Hilux,2.4 GD,NEW,N/A,N/A,White,Black,White,2,Diesel,Bakkie Single Cab,10 km,2.4 l,Manual
https://www.namauto.com/cars/7186096-renault-captur-turbo-dynamique-5-dr-66-kw/,"N$ 300,743",Renault,Captur,Turbo DYNAMIQUE 5DR (66KW),NEW,N/A,15.0 KPL,Multi-colour,Black and grey,multi-colour,5,Petrol,Hatchback,N/A,0.9 l,Manual
https://www.namauto.com/cars/8510403-renault-captur-900-t-dynamique-5-dr-66-kw/,"N$ 300,743",Renault,Captur,900T DYNAMIQUE 5DR (66KW),NEW,N/A,N/A,Red,BLACK,RED,5,Petrol,Hatchback,20 km,0.9 l,Manual
https://www.namauto.com/cars/8220165-haval-h2-1.5-t-city-a-t/,"N$ 302,410",HAVAL,H2,1.5T CITY A/T,NEW,N/A,N/A,Brown,Black,Brown,5,Petrol,SUV,1 km,1.5 l,Automatic
https://www.namauto.com/cars/7003196-toyota-corolla-1.6-esteem/,"N$ 303,500",Toyota,Corolla,1.6 ESTEEM,NEW,N/A,6.6 KPL,Bronze,Black,Avant-Garde Bronze,4,Petrol,Sedan,20 km,1.6 l,Manual
https://www.namauto.com/cars/7153559-toyota-corolla-1.6-esteem/,POA,Toyota,Corolla,1.6 ESTEEM,NEW,N/A,N/A,Bronze,Black,Avant-Garde Bronze,4,Petrol,Sedan,10 km,1.6 l,Manual
https://www.namauto.com/cars/7003151-toyota-corolla-1.3-prestige/,"N$ 304,500",Toyota,Corolla,1.3 PRESTIGE,NEW,N/A,6.0 KPL,Bronze,Black,Avant-Garde Bronze,4,Petrol,Sedan,10 km,1.3 l,Manual
https://www.namauto.com/cars/10106973-ford-ranger-2.2-tdci-xl-4-x4-p-u-d-c/,"N$ 304,700",Ford,Ranger,2.2TDCI XL 4X4 P/U D/C,N26113W,1,N/A,White,Grey,WHITE,4,Diesel,Bakkie Double Cab,"84,967 km",2.2 l,Manual
https://www.namauto.com/cars/7010017-nissan-juke-1.2-dig-t-acenta/,"N$ 308,339",Nissan,Juke,1.2 DIG-T Acenta,NEW,N/A,15.0 KPL,Yellow,Black,Yellow,5,Petrol,SUV,1 km,1.2 l,Manual
https://www.namauto.com/cars/7066841-toyota-hilux-2.4-gd-a-c-p-u-s-c/,"N$ 308,500",Toyota,Hilux,2.4 GD A/C P/U S/C,NEW,N/A,N/A,White,Black,Glacier White,2,Diesel,Bakkie Single Cab,10 km,2.4 l,Manual
https://www.namauto.com/cars/7067017-toyota-hilux-2.4-gd-a-c-p-u-s-c/,"N$ 308,500",Toyota,Hilux,2.4 GD A/C P/U S/C,NEW,N/A,N/A,Bronze,Black,Avant Garde Bronze Metallic,2,Diesel,Bakkie Single Cab,10 km,2.4 l,Manual
https://www.namauto.com/cars/7035124-nissan-hardbody-np300-2.4i-hi-rider-mid-4-x4-sc/,"N$ 309,728",Nissan,HARDBODY,NP300 2.4i HI-RIDER MID 4X4 SC,NEW,N/A,10.0 KPL,White,Black,White,2,Petrol,Bakkie Single Cab,1 km,2.4 l,Manual
https://www.namauto.com/cars/10360605-toyota-hilux-3.0-d-4-d-raider-4-x4-p-u-d-c/,"N$ 309,900",Toyota,Hilux,3.0 D-4D RAIDER 4X4 P/U D/C,N126834W,N/A,N/A,White,N/A,Glacier White (040),4,Diesel,Bakkie Double Cab,"147,980 km",3 l,Manual
https://www.namauto.com/cars/7511739-jeep-renegade-1.4-tjet-ltd/,"N$ 310,000",Jeep,Renegade,1.4 TJET LTD,USED,1,N/A,Blue,Black,Sierra Blue,5,Petrol,SUV,"29,000 km",1.4 l,Manual
https://www.namauto.com/cars/9922437-toyota-fortuner-3.0-d-4-d-4-x4/,"N$ 310,000",Toyota,Fortuner,3.0D-4D 4X4,USED,1,N/A,White,Black,White,5,Diesel,SUV,"235,000 km",3 l,Automatic
https://www.namauto.com/cars/9922496-toyota-fortuner-3.0-d-4-d-4-x4/,"N$ 310,000",Toyota,Fortuner,3.0D-4D 4X4,USED,1,N/A,White,Black,White,5,Diesel,SUV,"215,500 km",3 l,Automatic
https://www.namauto.com/cars/10318533-toyota-rav4-2.2-d-4-d-gx/,"N$ 310,000",Toyota,RAV4,2.2D-4D GX,SKG049H,N/A,N/A,Maroon,N/A,maroon,5,Diesel,SUV,"45,000 km",2.2 l,Manual
https://www.namauto.com/cars/8269513-kia-rio-1.4-tec-5-dr/,"N$ 312,044",Kia,Rio,1.4 TEC 5DR,NEW,N/A,N/A,White,BLACK,WHITE,5,Petrol,Hatchback,20 km,1.4 l,Manual
https://www.namauto.com/cars/6989272-honda-ballade-executive/,"N$ 314,900",Honda,Ballade,Executive,NEW,N/A,N/A,Silver,Black,Alabaster Silver Metallic,4,Petrol,Sedan,N/A,1.5 l,CVT
https://www.namauto.com/cars/7758502-toyota-fortuner-3.0-d-4-d-4-x4/,"N$ 315,000",Toyota,Fortuner,3.0D-4D 4X4,USED,1,12.0 KPL,Silver,Black,silver,5,Diesel,SUV,"135,000 km",3 l,Automatic
https://www.namauto.com/cars/8787620-honda-jazz-1.5-sport-cvt/,"N$ 315,000",Honda,Jazz,1.5 SPORT CVT,NEW,N/A,N/A,White,Black,White,5,Petrol,Hatchback,1 km,1.5 l,Automatic
https://www.namauto.com/cars/9068681-toyota-rush-1.5-manual/,"N$ 317,800",Toyota,Rush,1.5 Manual,NEW,N/A,N/A,White,Black,White,5,Petrol,cross-over,10 km,1.5 l,Manual
https://www.namauto.com/cars/7003157-toyota-corolla-1.4-d-esteem/,"N$ 318,100",Toyota,Corolla,1.4D ESTEEM,NEW,N/A,4.5 KPL,Brown,Black,Avant-Garde Bronze,4,Diesel,Sedan,10 km,1.4 l,Manual
https://www.namauto.com/cars/7670688-toyota-corolla-1.4-d-esteem/,"N$ 318,100",Toyota,Corolla,1.4D ESTEEM,NEW,N/A,N/A,Silver,Black,Silver,4,Diesel,Sedan,10 km,1.4 l,Manual
https://www.namauto.com/cars/9695805-volkswagen-golf-vii-gti-2.0-tsi-dsg/,"N$ 319,000",Volkswagen,Golf,VII GTi 2.0 TSI DSG,USED,1,N/A,Red,Black,Red,5,Petrol,Hatchback,"79,300 km",2 l,Automatic
https://www.namauto.com/cars/9846473-haval-h2-1.5-t-luxury-a-t/,"N$ 319,000",HAVAL,H2,1.5T LUXURY A/T,USED,1,N/A,White,N/A,white,5,Petrol,SUV,"1,000 km",1.5 l,Automatic
https://www.namauto.com/cars/7035178-nissan-hardbody-np300-2.4i-hi-rider-sc/,"N$ 319,373",Nissan,HARDBODY,NP300 2.4i HI-RIDER SC,NEW,N/A,10.0 KPL,White,Black,White,2,Petrol,Bakkie Single Cab,1 km,2.5 l,Manual
https://www.namauto.com/cars/10321768-volkswagen-jetta-gp-1.4-tsi-highline-dsg-110-kw/,"N$ 319,900",Volkswagen,Jetta,GP 1.4 TSI HIGHLINE DSG 110Kw,11,1,N/A,White,Black,White,4,Petrol,Sedan,"39,980 km",1.4 l,Automatic
https://www.namauto.com/cars/7003205-toyota-corolla-1.6-prestige/,"N$ 324,600",Toyota,Corolla,1.6 PRESTIGE,NEW,N/A,6.6 KPL,Bronze,Black,Avant-Garde Bronze,4,Petrol,Sedan,10 km,1.6 l,Manual
https://www.namauto.com/cars/7667531-toyota-corolla-1.6-prestige/,"N$ 324,600",Toyota,Corolla,1.6 PRESTIGE,NEW,N/A,N/A,White,Black,White,4,Petrol,Sedan,10 km,1.6 l,Manual
https://www.namauto.com/cars/6998867-gwm-steed-6-2.0-vgt-double-cab-xscape/,"N$ 326,470",GWM,Steed 6,2.0 VGT Double Cab Xscape,NEW,N/A,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,N/A,2 l,Manual
https://www.namauto.com/cars/7186300-renault-captur-1.2-t-dynamique-5-dr-88-kw/,"N$ 327,742",Renault,Captur,1.2T DYNAMIQUE 5DR (88KW),NEW,N/A,15.0 KPL,Multi-colour,Black and grey,multi-colour,5,Petrol,cross-over,1 km,1.2 l,Manual
https://www.namauto.com/cars/7186312-renault-captur-1.5-d-ci-dynamique-5-dr-66-kw/,"N$ 328,374",Renault,Captur,1.5 dCI DYNAMIQUE 5DR (66KW),NEW,N/A,15.0 KPL,Multi-colour,Black & Grey,multi-colour,5,Diesel,Hatchback,N/A,1.5 l,Manual
https://www.namauto.com/cars/10114508-renault-duster-1.5-dci-dynamique-edc-4x2/,"N$ 328,374",Renault,Duster,1.5 dci Dynamique EDC 4x2,NEW,N/A,N/A,Beige,Black,beige,5,Petrol,SUV,N/A,1.5 l,Automatic
https://www.namauto.com/cars/7010062-nissan-juke-1.2-dig-t-acenta/,"N$ 329,593",Nissan,Juke,1.2 DIG-T Acenta+,NEW,N/A,15.0 KPL,Yellow,Black,Yellow,5,Petrol,SUV,1 km,1.2 l,Manual
https://www.namauto.com/cars/10168608-hyundai-veloster-1.6-gdi-executive/,"N$ 329,995",Hyundai,Veloster,1.6 GDI EXECUTIVE,USED,1,N/A,Red,Black,Red,3,Petrol,Coupe,"3,158 km",1.6 l,Manual
